client_id,age,job,marital,education,credit_default,mortgage
16410,16410,40,services,married,basic_4y,False,True
16411,16411,30,technician,married,basic_9y,True,True
16412,16412,33,admin_,single,university_degree,True,True
16413,16413,30,services,single,high_school,True,True
16414,16414,31,blue-collar,married,basic_4y,False,True
16415,16415,31,blue-collar,married,basic_4y,False,True
16416,16416,31,blue-collar,married,basic_4y,False,True
16417,16417,24,technician,single,basic_9y,True,True
16418,16418,38,blue-collar,married,basic_6y,True,True
16419,16419,49,technician,married,professional_course,True,True
16420,16420,30,admin_,single,high_school,True,True
16421,16421,35,admin_,married,high_school,True,True
16422,16422,39,admin_,married,basic_6y,False,True
16423,16423,55,retired,married,basic_4y,True,True
16424,16424,39,admin_,married,basic_6y,False,True
16425,16425,32,blue-collar,divorced,basic_6y,False,True
16426,16426,31,blue-collar,single,high_school,True,True
16427,16427,40,entrepreneur,married,university_degree,True,True
16428,16428,50,admin_,married,basic_6y,True,True
16429,16429,31,blue-collar,single,high_school,True,True
16430,16430,55,retired,married,basic_4y,True,True
16431,16431,24,services,single,basic_9y,True,True
16432,16432,48,technician,divorced,professional_course,True,True
16433,16433,36,blue-collar,married,high_school,True,True
16434,16434,53,management,married,university_degree,False,True
16435,16435,36,blue-collar,married,high_school,True,True
16436,16436,32,technician,single,high_school,True,True
16437,16437,39,admin_,married,basic_6y,False,True
16438,16438,42,admin_,married,university_degree,True,False
16439,16439,21,blue-collar,married,basic_9y,True,True
16440,16440,40,admin_,divorced,university_degree,True,False
16441,16441,51,blue-collar,single,basic_4y,False,True
16443,16443,59,technician,divorced,basic_9y,True,True
16444,16444,26,admin_,single,high_school,True,True
16445,16445,25,admin_,single,university_degree,True,True
16446,16446,49,blue-collar,married,basic_4y,False,True
16447,16447,21,blue-collar,married,basic_9y,True,True
16448,16448,34,technician,married,professional_course,True,True
16449,16449,40,blue-collar,married,basic_6y,True,True
16450,16450,34,services,married,high_school,True,True
16451,16451,37,unemployed,single,basic_9y,False,True
16452,16452,32,services,single,high_school,True,True
16453,16453,39,management,married,basic_9y,True,True
16454,16454,29,technician,single,university_degree,True,True
16455,16455,44,management,married,university_degree,True,True
16456,16456,31,blue-collar,married,basic_9y,False,True
16458,16458,30,services,single,high_school,True,True
16459,16459,31,blue-collar,divorced,basic_9y,False,True
16460,16460,43,admin_,divorced,university_degree,True,True
16461,16461,37,unemployed,married,professional_course,False,True
16462,16462,27,blue-collar,single,basic_9y,False,True
16463,16463,48,services,married,basic_9y,True,True
16464,16464,24,services,single,basic_9y,True,True
16465,16465,48,services,married,basic_9y,True,True
16466,16466,24,services,single,basic_9y,True,True
16467,16467,44,technician,married,professional_course,True,True
16468,16468,25,blue-collar,single,basic_4y,True,True
16469,16469,24,blue-collar,single,basic_6y,True,True
16470,16470,31,housemaid,single,high_school,True,True
16472,16472,46,services,married,high_school,True,True
16473,16473,31,blue-collar,married,basic_6y,True,True
16474,16474,37,admin_,divorced,high_school,True,True
16475,16475,48,unknown,married,basic_6y,True,True
16476,16476,28,admin_,single,university_degree,True,True
16477,16477,36,blue-collar,married,high_school,True,True
16478,16478,40,blue-collar,married,high_school,True,True
16479,16479,33,blue-collar,married,basic_4y,True,True
16480,16480,32,blue-collar,divorced,basic_6y,False,True
16481,16481,46,services,married,high_school,True,True
16482,16482,28,management,single,university_degree,True,True
16483,16483,31,blue-collar,married,basic_4y,False,True
16484,16484,31,blue-collar,married,basic_9y,True,True
16485,16485,26,admin_,single,university_degree,True,True
16486,16486,57,admin_,married,basic_9y,True,True
16487,16487,36,entrepreneur,married,university_degree,True,True
16488,16488,30,blue-collar,single,basic_6y,False,True
16489,16489,30,technician,married,university_degree,True,True
16490,16490,42,admin_,married,university_degree,True,True
16491,16491,31,housemaid,single,high_school,True,True
16492,16492,39,services,married,high_school,True,True
16493,16493,24,blue-collar,single,basic_9y,False,True
16495,16495,57,admin_,single,basic_9y,True,True
16496,16496,24,services,single,basic_9y,True,True
16497,16497,21,blue-collar,married,basic_9y,True,True
16498,16498,36,blue-collar,single,basic_6y,True,True
16499,16499,44,admin_,married,basic_6y,True,True
16500,16500,30,management,married,university_degree,True,True
16501,16501,36,services,married,high_school,False,True
16502,16502,32,technician,single,high_school,True,True
16503,16503,38,blue-collar,married,high_school,True,True
16504,16504,25,blue-collar,single,basic_6y,True,True
16505,16505,32,technician,married,professional_course,True,True
16506,16506,40,entrepreneur,married,university_degree,True,True
16507,16507,22,blue-collar,single,high_school,True,True
16509,16509,51,blue-collar,single,basic_4y,False,True
16511,16511,36,blue-collar,married,basic_9y,True,True
16512,16512,26,services,single,high_school,True,True
16513,16513,26,services,single,high_school,True,True
16514,16514,36,blue-collar,married,basic_9y,True,True
16515,16515,44,admin_,married,basic_6y,True,True
16516,16516,25,blue-collar,single,basic_9y,False,True
16517,16517,55,unemployed,married,university_degree,True,True
16518,16518,30,blue-collar,married,basic_6y,True,True
16519,16519,33,management,married,high_school,True,True
16520,16520,39,blue-collar,single,university_degree,True,True
16522,16522,28,admin_,married,university_degree,True,True
16523,16523,53,services,married,high_school,True,True
16524,16524,28,services,single,high_school,True,True
16525,16525,30,management,married,university_degree,True,True
16526,16526,26,student,single,high_school,True,True
16527,16527,30,admin_,married,university_degree,True,True
16528,16528,25,technician,single,university_degree,True,True
16529,16529,36,entrepreneur,married,university_degree,True,True
16530,16530,37,entrepreneur,married,university_degree,True,True
16531,16531,50,admin_,single,university_degree,True,True
16532,16532,28,admin_,married,university_degree,True,True
16533,16533,31,services,divorced,high_school,True,True
16534,16534,58,retired,married,basic_4y,False,True
16536,16536,53,entrepreneur,divorced,university_degree,True,True
16537,16537,28,admin_,married,university_degree,True,True
16538,16538,49,unemployed,married,high_school,True,True
16539,16539,59,retired,married,university_degree,False,True
16540,16540,33,blue-collar,married,basic_4y,True,True
16542,16542,28,admin_,married,university_degree,True,True
16543,16543,56,retired,married,professional_course,True,True
16544,16544,24,admin_,married,university_degree,True,True
16545,16545,34,technician,married,professional_course,True,True
16546,16546,27,management,single,university_degree,True,True
16547,16547,37,admin_,single,university_degree,True,True
16548,16548,49,self-employed,divorced,university_degree,True,True
16549,16549,30,management,married,university_degree,True,False
16550,16550,40,admin_,divorced,university_degree,True,True
16551,16551,52,admin_,divorced,university_degree,True,True
16552,16552,44,technician,married,professional_course,True,True
16553,16553,36,blue-collar,married,basic_9y,False,True
16555,16555,38,management,single,university_degree,True,True
16556,16556,31,blue-collar,married,basic_4y,False,True
16557,16557,30,management,married,university_degree,True,True
16558,16558,27,services,single,high_school,True,True
16559,16559,25,blue-collar,married,high_school,True,True
16560,16560,30,blue-collar,married,basic_6y,True,True
16561,16561,27,blue-collar,single,high_school,True,True
16562,16562,36,self-employed,single,university_degree,True,True
16563,16563,49,self-employed,divorced,university_degree,True,True
16564,16564,25,blue-collar,single,basic_9y,True,True
16565,16565,26,technician,single,professional_course,True,True
16566,16566,26,admin_,single,university_degree,True,True
16567,16567,49,unknown,married,university_degree,True,True
16568,16568,34,blue-collar,married,high_school,False,True
16569,16569,37,technician,single,university_degree,True,True
16571,16571,24,admin_,married,university_degree,True,True
16572,16572,39,blue-collar,married,basic_6y,False,True
16573,16573,32,technician,married,professional_course,True,True
16574,16574,53,entrepreneur,divorced,university_degree,True,True
16575,16575,26,services,single,high_school,True,False
16576,16576,31,blue-collar,married,basic_9y,True,True
16577,16577,51,blue-collar,married,basic_4y,True,True
16578,16578,34,blue-collar,married,basic_9y,True,True
16579,16579,24,admin_,married,university_degree,True,True
16580,16580,29,self-employed,married,professional_course,False,True
16581,16581,25,blue-collar,single,basic_9y,True,True
16582,16582,53,blue-collar,married,basic_4y,True,True
16584,16584,34,admin_,married,university_degree,True,True
16585,16585,47,technician,married,professional_course,True,True
16586,16586,27,services,single,university_degree,True,True
16587,16587,24,services,single,basic_9y,True,True
16588,16588,36,admin_,divorced,high_school,True,True
16589,16589,28,blue-collar,single,basic_4y,False,True
16590,16590,44,admin_,married,basic_6y,True,True
16591,16591,42,admin_,married,university_degree,True,True
16592,16592,40,admin_,divorced,high_school,True,True
16593,16593,39,admin_,married,basic_6y,False,True
16594,16594,31,blue-collar,single,basic_6y,True,True
16595,16595,36,services,married,high_school,True,True
16596,16596,24,technician,married,high_school,False,True
16597,16597,48,services,married,basic_9y,True,True
16598,16598,34,technician,single,professional_course,True,True
16599,16599,25,services,married,high_school,True,True
16600,16600,29,technician,single,university_degree,True,True
16601,16601,39,services,married,high_school,False,True
16602,16602,29,technician,single,university_degree,True,True
16603,16603,30,management,married,university_degree,True,True
16604,16604,31,technician,single,professional_course,True,True
16605,16605,33,entrepreneur,married,basic_9y,True,True
16607,16607,29,technician,single,university_degree,True,True
16608,16608,33,blue-collar,married,basic_9y,False,True
16609,16609,58,retired,married,basic_4y,False,True
16610,16610,23,admin_,single,professional_course,True,True
16611,16611,57,technician,married,basic_4y,False,True
16612,16612,29,blue-collar,married,basic_9y,True,True
16613,16613,27,services,single,university_degree,True,False
16615,16615,50,self-employed,divorced,university_degree,False,True
16616,16616,39,blue-collar,single,university_degree,True,True
16617,16617,40,entrepreneur,married,basic_4y,False,True
16618,16618,32,services,single,basic_9y,True,True
16619,16619,26,admin_,single,university_degree,True,True
16620,16620,48,technician,divorced,professional_course,True,True
16621,16621,23,admin_,single,professional_course,True,True
16623,16623,56,management,divorced,high_school,True,True
16624,16624,31,blue-collar,married,high_school,True,True
16625,16625,32,services,single,basic_9y,True,True
16626,16626,30,blue-collar,married,basic_6y,True,True
16627,16627,31,admin_,single,university_degree,True,True
16628,16628,30,management,married,university_degree,True,True
16629,16629,32,technician,single,high_school,True,True
16630,16630,53,admin_,married,university_degree,False,True
16631,16631,37,blue-collar,married,basic_9y,True,True
16632,16632,35,entrepreneur,married,university_degree,True,True
16633,16633,38,technician,single,professional_course,True,False
16634,16634,33,admin_,single,university_degree,True,True
16635,16635,21,blue-collar,married,basic_9y,True,True
16636,16636,36,blue-collar,married,basic_9y,True,True
